Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Sandy,Cotton,789.1203358864838,21.494182748626965,FALSE,TRUE,Sunny,91,5.511876042918725
South,Sandy,Maize,575.45741,17.047147751982013,FALSE,TRUE,Cloudy,129,4.244366321522553
East,Clay,Soybean,215.42896342791875,29.564761244709572,FALSE,TRUE,Rainy,61,3.209930769191118
South,Chalky,Cotton,526.9190534926885,35.401947145275734,TRUE,TRUE,Rainy,61,5.803233266487691
West,Sandy,Cotton,337.8558446501889,17.36268827034563,TRUE,FALSE,Rainy,108,3.0553154132127314
West,Chalky,Cotton,203.69974059668817,28.394683115866442,TRUE,FALSE,Rainy,74,3.233378007125371
South,Peaty,Rice,980.6342365,34.93231415679136,FALSE,FALSE,Sunny,128,5.590376805115738
North,Loam,Maize,751.8187225641168,31.47423601,FALSE,TRUE,Sunny,106,5.120098416645683
South,Peaty,Soybean,665.4143330921431,34.751018917141224,FALSE,TRUE,Sunny,134,5.015467357
South,Silt,Soybean,477.60777345818576,35.99478596167875,FALSE,TRUE,Rainy,98,3.408091634322932
North,Sandy,Cotton,847.5949403717302,35.49875277030559,FALSE,TRUE,Cloudy,68,6.415281350797444
East,Silt,Cotton,142.42993779561644,33.542546545434135,FALSE,TRUE,Cloudy,62,2.9651471036820736
North,Peaty,Soybean,884.0543869585053,17.513036339416423,TRUE,TRUE,Cloudy,114,7.399924869
West,Sandy,Cotton,171.26305678601523,37.78688117875508,TRUE,FALSE,Cloudy,63,3.3914414848451124
North,Silt,Soybean,879.4871127826282,33.18302454484781,TRUE,TRUE,Rainy,131,6.833482704439885
West,Silt,Maize,850.5152574491017,27.504629906305528,TRUE,FALSE,Cloudy,93,6.159160312
West,Peaty,Wheat,462.4840543915797,36.62273834834278,TRUE,FALSE,Cloudy,137,4.4947486095509355
South,Loam,Maize,386.09912407215006,16.5113742,FALSE,FALSE,Rainy,102,2.388179070581753
South,Loam,Soybean,807.4180402111291,16.413055894874084,TRUE,FALSE,Sunny,118,5.998155975565897
East,Chalky,Maize,511.8841279,22.14781800732746,FALSE,FALSE,Sunny,92,3.2918949159454653
West,Sandy,Soybean,414.6658276748738,29.366987072339228,TRUE,FALSE,Cloudy,94,4.048497340988318
South,Silt,Rice,887.8619030538989,24.82119600398042,FALSE,TRUE,Rainy,142,6.256824368108066
West,Sandy,Soybean,937.3255794160754,35.347105679872925,FALSE,TRUE,Rainy,134,5.728303631
East,Sandy,Wheat,586.0466304194132,15.846731432381992,FALSE,TRUE,Rainy,124,4.831183467851189
West,Clay,Rice,537.8613820900364,18.535584075842515,FALSE,FALSE,Cloudy,123,4.018528053326671
East,Loam,Soybean,256.7749885745626,37.38033621100978,FALSE,FALSE,Cloudy,118,1.7207985228960383
East,Peaty,Maize,810.5378105732885,25.689741065687958,TRUE,TRUE,Cloudy,113,6.926669745986598
East,Clay,Cotton,571.4264039234185,39.863311320987336,TRUE,FALSE,Rainy,92,4.971894249610832
South,Sandy,Soybean,105.46817594448143,33.83188179156322,FALSE,TRUE,Rainy,124,2.3019821239896685
North,Silt,Cotton,404.90118403034745,19.359762674964657,FALSE,FALSE,Sunny,77,3.0982809227009276
North,Chalky,Maize,495.63501015243475,16.01100127666363,TRUE,TRUE,Sunny,138,5.789419049580726
South,Clay,Barley,758.6707840010627,37.50637205213707,FALSE,TRUE,Sunny,124,6.080157544998816
West,Silt,Rice,177.46453364828284,24.594171066169555,FALSE,TRUE,Sunny,97,3.354947864578944
South,Sandy,Maize,458.66407278152894,35.024730384194875,TRUE,FALSE,Rainy,70,4.564661731327836
West,Silt,Soybean,618.5225768363234,37.91787962218108,TRUE,FALSE,Cloudy,116,5.961519153851959
East,Peaty,Barley,187.63483519980286,22.348644761780815,FALSE,FALSE,Rainy,125,1.2840738593482601
South,Loam,Barley,924.7506530922543,26.12542203375142,TRUE,TRUE,Rainy,149,7.662895258125187
North,Chalky,Barley,264.0270948441231,39.84069767659625,FALSE,FALSE,Sunny,136,2.9160512399502787
West,Loam,Wheat,855.2941836,30.458452831184815,FALSE,TRUE,Rainy,111,6.972824103757653
South,Peaty,Barley,153.69256346161978,19.66554601355895,TRUE,FALSE,Rainy,69,1.5751405378802927
South,Peaty,Cotton,102.6610004134803,28.459285086066167,TRUE,TRUE,Rainy,79,3.1497453405181752
West,Sandy,Barley,242.06011439168444,20.912731305996495,TRUE,FALSE,Sunny,110,2.783418422062427
East,Sandy,Rice,233.3971597519217,39.91373365631565,FALSE,FALSE,Rainy,85,2.0788886128830093
East,Loam,Barley,109.4126125957948,35.757469571484236,FALSE,FALSE,Rainy,121,2.0573945913812497
East,Loam,Barley,935.7228434950559,25.712351290752345,FALSE,TRUE,Cloudy,68,6.1954288356228435
East,Clay,Wheat,768.7783609932848,36.37894186254945,TRUE,TRUE,Sunny,69,6.601144949244732
West,Silt,Soybean,106.55043257054993,20.127741360359877,TRUE,FALSE,Rainy,92,2.357194419536869
North,Loam,Soybean,255.12303908482454,31.848850536204786,FALSE,FALSE,Rainy,126,1.9339093046176066
South,Loam,Maize,137.53446399696793,31.57941602615887,TRUE,TRUE,Sunny,117,4.075112721156262
South,Sandy,Wheat,280.20156625337387,30.38154190286395,TRUE,TRUE,Sunny,60,4.697979654000801
East,Clay,Barley,755.9938007229916,34.61990000170651,FALSE,FALSE,Rainy,66,4.783288242
West,Chalky,Soybean,175.15526937074367,25.749611827916738,TRUE,FALSE,Cloudy,60,2.861227818677805
North,Silt,Rice,196.04356051106265,32.56974799595326,FALSE,FALSE,Cloudy,122,1.5977559758589688
North,Sandy,Soybean,486.8236165391855,21.002164776771465,TRUE,TRUE,Sunny,137,6.417272891148106
South,Peaty,Wheat,568.3635036278258,39.361222181427074,TRUE,FALSE,Rainy,114,5.147752717
East,Sandy,Maize,747.4882014430167,30.870777210193808,TRUE,FALSE,Sunny,122,5.850132974253684
South,Chalky,Wheat,237.20474430692107,20.665280258119317,FALSE,TRUE,Sunny,122,3.262408687293683
South,Silt,Maize,653.7363875370146,36.90184351294905,FALSE,FALSE,Sunny,68,3.787855738554964
North,Silt,Rice,693.5148166089817,30.104427411649038,TRUE,TRUE,Rainy,94,7.459700742891502
West,Clay,Wheat,243.27111265966593,39.845434421713236,FALSE,FALSE,Cloudy,82,1.1959694084697106
North,Peaty,Rice,679.5757259101448,28.355902107066505,FALSE,TRUE,Sunny,66,5.6874931341180615
South,Loam,Barley,112.85665112141567,23.53019960671334,FALSE,FALSE,Cloudy,61,0.8543163695634585
East,Clay,Soybean,246.28732163118332,28.947040566131037,FALSE,TRUE,Sunny,108,2.723615789514268
East,Chalky,Wheat,635.4322118295906,18.73027485557417,FALSE,TRUE,Sunny,72,4.863119684755194
West,Loam,Rice,301.7489276324597,20.61536506395994,FALSE,FALSE,Cloudy,85,1.9073761817679156
West,Silt,Wheat,187.78261476620548,18.594555921139392,TRUE,FALSE,Cloudy,114,1.759346524459285
West,Clay,Maize,352.4312369399046,17.388947059288256,TRUE,FALSE,Cloudy,115,3.6125719773435914
South,Clay,Soybean,397.9178474820117,29.634014830049647,FALSE,TRUE,Sunny,141,3.622299083359012
South,Loam,Barley,932.7823420119719,24.06487685617266,TRUE,TRUE,Rainy,107,7.750301971457329
West,Clay,Rice,585.4359150544026,37.693299170363375,FALSE,TRUE,Sunny,84,4.8368229389861375
East,Loam,Wheat,932.1779620716607,27.00252524345137,TRUE,TRUE,Sunny,65,8.305243262354649
East,Clay,Barley,100.16760763098662,19.017902344360028,TRUE,TRUE,Sunny,71,3.117527712318355
East,Sandy,Rice,593.5253707,33.34685913083166,FALSE,TRUE,Cloudy,114,6.130407279189795
South,Silt,Maize,481.8386515600673,19.298931782479887,TRUE,TRUE,Rainy,124,5.626543942561824
North,Sandy,Cotton,538.7448313555658,32.883072306315995,FALSE,FALSE,Sunny,138,2.967778430002299
East,Chalky,Wheat,287.4208332458396,30.437919173679127,TRUE,TRUE,Rainy,114,5.675486100823369
East,Loam,Soybean,962.0931396243161,38.88669049754708,FALSE,FALSE,Sunny,79,5.961103758
East,Silt,Rice,787.5848106415134,22.17017791242186,FALSE,FALSE,Cloudy,81,4.3927015661068145
West,Clay,Cotton,787.8380930133188,26.471408513824777,TRUE,TRUE,Rainy,111,7.256535206850286
South,Clay,Soybean,921.5585426,20.568137250806206,FALSE,FALSE,Rainy,82,4.737669911
West,Sandy,Rice,790.8307241567469,23.99568285205767,TRUE,TRUE,Cloudy,139,7.591029575804433
West,Silt,Cotton,995.2425266906931,38.40138362,FALSE,TRUE,Cloudy,74,7.35637763
North,Clay,Maize,549.5666957200237,35.31920434660527,FALSE,TRUE,Cloudy,123,4.289677885133026
West,Clay,Wheat,182.9132718491888,34.23831968464621,TRUE,TRUE,Rainy,77,3.6298024937804834
North,Silt,Rice,952.9915817,15.301146986185344,FALSE,TRUE,Cloudy,106,5.605861929760584
West,Sandy,Maize,709.0379261395873,37.06315046035802,FALSE,FALSE,Rainy,144,4.3342638224800565
East,Peaty,Barley,998.6660222747352,33.91178567,FALSE,TRUE,Sunny,121,7.423514036532864
South,Silt,Barley,521.5925226333529,15.235818121602218,TRUE,FALSE,Sunny,82,5.009091936
West,Loam,Soybean,144.69943359443192,38.818890054371494,TRUE,FALSE,Sunny,85,3.2095157698835863
North,Loam,Soybean,421.6104648331024,21.535812023370774,TRUE,TRUE,Sunny,72,5.345238163768159
South,Chalky,Cotton,847.4041207689885,25.178641784817266,FALSE,TRUE,Cloudy,135,6.517601880346716
North,Clay,Rice,458.85290089067234,21.69220315,TRUE,FALSE,Rainy,148,4.411564771040721
East,Peaty,Maize,322.0257683742999,19.790560349109768,FALSE,FALSE,Cloudy,117,2.8981239134326695
West,Peaty,Wheat,581.3904993250574,27.477613903099495,TRUE,TRUE,Rainy,103,6.324964458831178
South,Clay,Rice,351.1841995586865,22.69016421367377,TRUE,FALSE,Cloudy,71,3.4320047515320464
East,Peaty,Soybean,215.35776538913132,25.509368634037315,TRUE,FALSE,Rainy,129,3.4245874284478814
West,Silt,Maize,395.21446669820074,31.125131337992364,FALSE,TRUE,Sunny,77,3.157653913231734
West,Peaty,Soybean,663.3451226225485,38.27668136557794,FALSE,FALSE,Cloudy,134,4.0895419514601565
North,Chalky,Cotton,980.5718138073362,23.35399075,TRUE,FALSE,Sunny,73,6.723982736369478
North,Sandy,Barley,982.9832917388409,31.970531606954086,FALSE,FALSE,Rainy,90,4.701722661019345
East,Loam,Barley,793.1043275871842,23.592630530294564,TRUE,FALSE,Sunny,92,5.109706616757994
North,Chalky,Soybean,212.03131433050166,22.450479800890438,TRUE,TRUE,Cloudy,88,4.331922624
East,Silt,Cotton,723.2648984197507,17.056619907134177,TRUE,FALSE,Sunny,102,7.104500589819215
East,Loam,Maize,817.6991721715312,29.01376640964351,TRUE,TRUE,Rainy,125,7.058921786553196
East,Clay,Barley,701.8134922265897,31.451580001890434,FALSE,TRUE,Rainy,88,4.192692999948303
North,Peaty,Rice,431.21035014161436,34.32243260628083,TRUE,TRUE,Sunny,119,5.848234886865632
South,Clay,Wheat,847.7907368,27.843853431225813,TRUE,FALSE,Cloudy,114,5.7985339442243715
East,Chalky,Wheat,190.46305362437266,36.38376248680825,TRUE,TRUE,Sunny,99,4.7741166951651595
South,Silt,Barley,902.6608362503149,26.878245116010355,FALSE,FALSE,Cloudy,95,4.985059173405649
West,Loam,Maize,598.6436131255873,24.10035969621675,FALSE,FALSE,Rainy,83,3.6740206340151653
North,Loam,Wheat,532.9173327375561,36.53616821932772,TRUE,TRUE,Sunny,65,6.223427016193525
North,Silt,Wheat,666.1653336215528,33.59383631455894,FALSE,TRUE,Cloudy,127,5.1935634272966595
South,Sandy,Rice,265.26780726423044,32.72857659497005,TRUE,TRUE,Sunny,108,4.995949944321011
West,Chalky,Rice,739.4599227662432,35.67791782973791,FALSE,FALSE,Cloudy,112,4.56053765
West,Chalky,Cotton,298.7681682571671,24.170376921005605,TRUE,TRUE,Cloudy,92,4.711941134114726
East,Chalky,Soybean,758.4029502689564,37.44265413541104,TRUE,FALSE,Sunny,99,5.477186869476578
North,Sandy,Soybean,851.4951638586737,23.824812494346517,FALSE,FALSE,Cloudy,115,4.694216354743925
West,Peaty,Soybean,542.4685264674392,23.340415091045944,FALSE,FALSE,Cloudy,126,3.695531556677769
West,Clay,Barley,844.3232363266733,24.596613260179275,TRUE,FALSE,Cloudy,78,6.644926351794544
East,Silt,Wheat,235.16865356911444,35.69132215903606,FALSE,FALSE,Rainy,72,1.640671634353398
East,Sandy,Barley,899.6535481,34.82861581992815,FALSE,TRUE,Cloudy,102,7.3164557226352285
South,Loam,Barley,932.6208479020086,15.377205072184806,TRUE,FALSE,Cloudy,79,5.870939599804504
North,Peaty,Cotton,472.90695000590296,16.152961479040137,TRUE,FALSE,Cloudy,138,4.4570236002775525
West,Silt,Soybean,395.1959823856084,36.90176319025097,FALSE,FALSE,Cloudy,110,2.155854314
South,Sandy,Cotton,446.87001685763244,35.38177778138943,FALSE,TRUE,Rainy,144,3.4775223579881205
North,Chalky,Maize,216.19656749285582,23.03159986188819,TRUE,TRUE,Rainy,94,4.565159442146382
South,Loam,Rice,418.6439715758815,16.70313064243399,TRUE,FALSE,Cloudy,117,4.495317276609659
North,Sandy,Cotton,720.6940518255756,28.156376703667185,TRUE,FALSE,Sunny,103,6.248025784041681
North,Sandy,Barley,792.4801021331447,17.23739531250021,FALSE,FALSE,Cloudy,111,5.2728776186076765
West,Chalky,Rice,111.49678008657881,22.91060875714603,FALSE,TRUE,Sunny,114,2.1074949512709424
North,Sandy,Wheat,127.98067470699493,20.12485031,FALSE,FALSE,Cloudy,115,0.2871498494603666
East,Silt,Soybean,492.1872412353306,19.50489436085792,FALSE,FALSE,Rainy,74,2.9846576903757214
West,Peaty,Cotton,474.55159797958027,35.82345923416173,FALSE,TRUE,Rainy,145,4.228760072218275
East,Sandy,Wheat,131.74811959273976,19.54348720036908,FALSE,FALSE,Sunny,120,0.39859340832119583
South,Silt,Maize,216.84002834998313,20.08862438404083,TRUE,TRUE,Cloudy,147,3.7173509509044655
South,Chalky,Soybean,119.62149022449304,27.08027018036737,FALSE,FALSE,Sunny,94,0.5028241298731086
North,Peaty,Wheat,758.6263538333918,20.344136815861013,TRUE,FALSE,Cloudy,129,6.160152361037091
North,Chalky,Rice,986.0608985976437,26.47018973709718,FALSE,TRUE,Rainy,136,6.742419246253051
East,Clay,Wheat,323.5684163432605,32.61894184858986,FALSE,FALSE,Rainy,69,2.693665374478317
East,Silt,Cotton,531.0436530856218,33.69684731,FALSE,TRUE,Sunny,80,5.558548229500168
East,Loam,Barley,577.5060233432118,20.166011012803036,FALSE,FALSE,Sunny,105,4.000669202
South,Clay,Wheat,726.7870332805923,25.346795462607073,TRUE,FALSE,Cloudy,105,5.572191021282612
East,Loam,Cotton,291.97634416491826,20.79328096850005,FALSE,TRUE,Cloudy,88,2.934899741552747
West,Loam,Rice,702.1807016245909,36.999325586193706,TRUE,FALSE,Rainy,105,4.8966214036210065
West,Silt,Wheat,721.1408008384719,26.261477407174013,FALSE,TRUE,Sunny,100,4.987810598750315
South,Silt,Cotton,992.2502135960663,21.261468570011626,TRUE,FALSE,Sunny,62,6.404622504440457
East,Loam,Wheat,955.7154704390939,37.27143460518275,FALSE,TRUE,Sunny,83,6.729271002344688
East,Loam,Wheat,440.78405274234944,19.687375485098023,FALSE,TRUE,Rainy,64,2.6123346577751434
North,Sandy,Cotton,787.0944609382595,23.16587572142134,FALSE,FALSE,Sunny,109,4.598782210463183
West,Sandy,Barley,720.3346863518743,39.67193566377125,TRUE,TRUE,Rainy,109,6.595881875663385
South,Peaty,Barley,603.9686581149779,34.40944744562651,TRUE,TRUE,Sunny,120,5.783489729123516
East,Silt,Wheat,318.3139915898561,27.581717194732782,FALSE,TRUE,Sunny,136,3.669668554759903
North,Loam,Soybean,544.7295627483693,30.71398414670894,TRUE,FALSE,Rainy,71,4.734823497079525
South,Loam,Rice,720.3089500321455,37.77019511292902,FALSE,TRUE,Cloudy,84,6.691788185339622
South,Clay,Cotton,457.09237043400924,27.17458611961703,FALSE,FALSE,Sunny,134,2.599398403347195
West,Sandy,Rice,112.28268488332448,30.79532146426324,FALSE,TRUE,Cloudy,130,2.3897760054473562
East,Sandy,Soybean,739.0582049269068,37.81552475,FALSE,TRUE,Cloudy,133,5.505897487707962
South,Loam,Maize,383.27472778173757,38.36552281348489,FALSE,TRUE,Cloudy,142,2.9188040896450724
North,Chalky,Soybean,716.6220706812364,16.96051080724306,FALSE,FALSE,Sunny,114,3.805844307886376
North,Clay,Soybean,274.2620622191309,35.991681551097855,TRUE,TRUE,Cloudy,121,5.152287961844414
South,Loam,Barley,258.5964821593559,35.435724067086625,FALSE,TRUE,Cloudy,63,3.3458713141648673
North,Clay,Soybean,368.7900848397756,16.31923309584084,FALSE,TRUE,Sunny,111,3.338366048209083
South,Clay,Cotton,715.8292016144562,35.62544836833915,TRUE,FALSE,Sunny,73,5.273787297632524
North,Clay,Barley,349.0072876400143,34.49670651450013,FALSE,FALSE,Sunny,100,1.777631869339007
South,Silt,Maize,962.9469644,35.02025271182913,FALSE,TRUE,Sunny,69,7.124900211516214
South,Chalky,Cotton,106.11363379639005,35.821963994752394,TRUE,FALSE,Cloudy,95,3.0197490425945244
South,Loam,Wheat,145.0679248834537,35.81925880613461,FALSE,TRUE,Cloudy,112,2.486554868467847
North,Chalky,Wheat,151.48010372156597,33.51806666564343,TRUE,FALSE,Sunny,110,3.1379851825176948
South,Sandy,Soybean,891.7399943972109,31.685385910106497,FALSE,FALSE,Sunny,138,5.276451401600031
West,Clay,Maize,811.4696915025243,37.53870938855806,TRUE,FALSE,Cloudy,140,6.231516271136682
South,Peaty,Cotton,970.6248937169887,33.541669075015164,FALSE,TRUE,Rainy,131,6.981097737843641
East,Peaty,Rice,237.8984183,30.202301215111817,TRUE,TRUE,Cloudy,140,4.527300125
East,Silt,Wheat,557.4551033460891,26.79124791428402,FALSE,FALSE,Cloudy,71,2.511856460803506
West,Sandy,Wheat,745.9382075337172,38.10647402743126,TRUE,TRUE,Cloudy,124,7.8307758263572005
South,Silt,Wheat,284.8450007876904,21.12951117,TRUE,FALSE,Rainy,101,3.1661210785904004
East,Silt,Cotton,680.5452589025035,28.84494199190009,TRUE,TRUE,Rainy,142,7.157018701215885
South,Silt,Rice,681.1739453925769,20.09630121869806,TRUE,TRUE,Rainy,140,7.401247858891444
East,Clay,Cotton,107.96715400349429,20.923729977772872,FALSE,TRUE,Cloudy,147,2.2206709615996623
North,Sandy,Soybean,794.7756007854964,37.48208008486223,TRUE,TRUE,Rainy,115,7.570559784
North,Peaty,Rice,621.9303107139284,36.642988661145594,FALSE,TRUE,Sunny,67,5.191822319337034
West,Loam,Wheat,319.01214302695433,36.98564565,FALSE,TRUE,Sunny,69,2.7018257446656198
West,Clay,Maize,161.49763385654305,35.45670933254729,TRUE,TRUE,Cloudy,138,4.782689295186318
South,Sandy,Barley,618.4203263942443,18.061081878522508,TRUE,FALSE,Sunny,91,4.823548486589946
West,Silt,Barley,663.3209597789742,16.629314253841642,TRUE,FALSE,Cloudy,80,5.396138339678009
South,Peaty,Rice,311.43789892083703,36.658323166877054,TRUE,FALSE,Sunny,114,4.053319213223819
North,Silt,Barley,554.1754824983414,19.50587505862353,FALSE,TRUE,Rainy,90,4.172704915595256
North,Sandy,Soybean,557.8756831561179,19.539324986867683,FALSE,FALSE,Cloudy,93,3.142786292006651
East,Clay,Barley,988.5132048192058,35.95349515184952,TRUE,TRUE,Rainy,72,8.374286754483997
South,Silt,Wheat,590.7642226,38.84651047287234,TRUE,TRUE,Rainy,68,6.231800579560898
North,Peaty,Maize,280.50749954008086,29.136976808877183,FALSE,FALSE,Rainy,75,2.386156580710733
North,Clay,Soybean,631.4159201,18.20445075635016,FALSE,TRUE,Rainy,98,4.552698122951434
South,Chalky,Rice,708.0373137060246,24.462883391945155,TRUE,FALSE,Sunny,108,5.098005856538571
East,Clay,Maize,620.8362683944059,31.702863484882045,TRUE,TRUE,Sunny,126,6.079970296822678
East,Chalky,Cotton,518.8823509748863,17.57612094,FALSE,FALSE,Cloudy,114,3.1365299940843965
East,Silt,Rice,980.8892077332043,23.91312031178369,TRUE,FALSE,Rainy,142,7.2909592961245435
East,Loam,Rice,274.4285397498528,25.429794954350243,FALSE,TRUE,Rainy,120,3.354815241042502
North,Silt,Maize,747.5446569769995,31.486604297340655,TRUE,FALSE,Rainy,135,5.253973482637037
South,Sandy,Maize,442.62705807869776,23.600722939338493,FALSE,TRUE,Cloudy,124,3.782949346865266
South,Sandy,Barley,355.44917665165013,15.80795962130787,TRUE,FALSE,Sunny,138,3.3654775800562287
North,Clay,Cotton,666.8119422772419,33.11877687761785,TRUE,FALSE,Rainy,92,5.310189886909453
North,Chalky,Soybean,343.3922490823418,19.458597583886917,TRUE,FALSE,Sunny,146,3.6520254139192274
North,Sandy,Maize,873.2868543520927,25.69751591164448,FALSE,TRUE,Cloudy,101,6.186731066644612
West,Loam,Barley,154.5436364171428,17.568698648893623,TRUE,TRUE,Cloudy,135,3.841119353457941
South,Silt,Barley,803.4806487531124,23.445135088822568,TRUE,TRUE,Rainy,92,6.9521032910519205
South,Clay,Soybean,824.0816309986812,28.051766851500716,TRUE,TRUE,Sunny,125,8.071184522791883
South,Clay,Soybean,415.78520900034897,19.189747142606443,FALSE,TRUE,Cloudy,61,4.262554702
East,Chalky,Barley,346.7838695198126,37.49852880426191,FALSE,FALSE,Rainy,74,3.2307110274400452
North,Clay,Barley,599.2083624,28.814321551554084,TRUE,TRUE,Cloudy,78,6.878157010436608
North,Chalky,Cotton,917.6981596867122,38.66544248291739,FALSE,TRUE,Rainy,140,5.981435657348052
North,Loam,Maize,388.3751095123116,32.61114898289411,FALSE,TRUE,Rainy,84,3.2410489395841267
West,Loam,Soybean,255.69703253798463,20.08262277097122,TRUE,FALSE,Sunny,105,2.5341598528510376
South,Peaty,Rice,498.0670015061939,27.655491919747124,TRUE,FALSE,Sunny,115,4.972215773946049
North,Clay,Rice,707.3758263826841,38.82776798640681,FALSE,TRUE,Rainy,87,5.346794593966134
West,Loam,Rice,481.3434001179638,30.05370403072871,TRUE,TRUE,Sunny,87,5.946844482039907
North,Clay,Wheat,680.8061863003297,28.105944937166356,FALSE,FALSE,Rainy,71,4.213999215807866
East,Silt,Rice,115.3058665379982,23.53543992146317,FALSE,TRUE,Cloudy,70,2.335162593855992
South,Silt,Barley,580.9554316277906,16.139915431536817,FALSE,TRUE,Sunny,124,3.8662597771423006
West,Loam,Barley,415.5421211033968,22.481338372984062,FALSE,FALSE,Cloudy,138,2.786143075992121
North,Peaty,Soybean,903.6534400201134,38.24765843877323,FALSE,FALSE,Rainy,136,4.350025015356802
South,Silt,Maize,301.4741369752151,15.209855417649113,TRUE,FALSE,Cloudy,70,3.7126853003173026
West,Loam,Soybean,135.78770457582502,22.268736139345002,TRUE,FALSE,Cloudy,63,2.721376153460514
South,Peaty,Barley,664.9838806416298,28.54414523957051,FALSE,TRUE,Cloudy,72,4.643323471327162
