Region,Soil Type,Crop Type,Rainfall_mm,Temperature(c),Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name
East,Sandy,Barley,555.6280427015753,25.0,False,True,Rainy,93,3.667773600800553,66.09,52.38,26,3,21,Urea
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,53.18,50.78,21,3,17,Urea
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,47.81,36.46,11,5,26,14-35-14
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,66.45,25.05,43,0,0,Urea
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,61.45,49.19,20,3,22,DAP
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,66.97,35.57,16,0,39,28-28
East,Sandy,Cotton,964.2509672324088,32.0,False,False,Sunny,88,5.055265612633961,64.95,55.13,16,0,10,20-20
South,Sandy,Wheat,739.7869864825535,39.0,True,True,Cloudy,79,7.269169138550748,74.83,33.14,11,10,28,14-35-14
South,Sandy,Wheat,739.7869864825535,39.0,True,True,Cloudy,79,7.269169138550748,60.41,50.77,6,4,34,Urea
South,Sandy,Wheat,739.7869864825535,39.0,True,True,Cloudy,79,7.269169138550748,72.27,42.36,43,0,0,DAP
East,Sandy,Cotton,717.6611884324162,37.0,False,False,Cloudy,73,4.018219652103667,64.18,57.45,14,0,39,Urea
East,Sandy,Cotton,717.6611884324162,37.0,False,False,Cloudy,73,4.018219652103667,67.95,39.62,7,1,37,DAP
East,Sandy,Cotton,717.6611884324162,37.0,False,False,Cloudy,73,4.018219652103667,61.89,62.39,7,11,34,14-35-14
East,Sandy,Cotton,717.6611884324162,37.0,False,False,Cloudy,73,4.018219652103667,72.8,47.8,12,10,25,20-20
East,Sandy,Cotton,717.6611884324162,37.0,False,False,Cloudy,73,4.018219652103667,59.22,39.3,11,0,37,14-35-14
South,Sandy,Wheat,378.72776917008247,39.0,False,False,Cloudy,115,2.595968928473091,74.83,33.14,11,10,28,14-35-14
South,Sandy,Wheat,378.72776917008247,39.0,False,False,Cloudy,115,2.595968928473091,60.41,50.77,6,4,34,Urea
South,Sandy,Wheat,378.72776917008247,39.0,False,False,Cloudy,115,2.595968928473091,72.27,42.36,43,0,0,DAP
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,54.79,46.15,25,0,19,DAP
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,60.78,50.52,18,0,24,28-28
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,51.6,34.24,8,7,25,10-26-26
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,46.01,35.38,13,0,36,14-35-14
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,62.53,32.01,14,0,42,28-28
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,56.88,39.03,14,0,16,Urea
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,54.66,31.33,15,20,12,Urea
North,Sandy,Wheat,749.1354668703411,26.0,False,True,Sunny,64,4.346641202683462,47.87,27.14,10,0,42,Urea
East,Sandy,Maize,870.6349319539536,20.0,True,True,Sunny,147,7.571465539279418,57.16,58.47,10,13,13,28-28
West,Sandy,Barley,216.9979288494345,22.0,True,False,Sunny,97,2.6596433606397447,51.15,40.5,38,0,0,Urea
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,47.11,60.88,34,0,0,14-35-14
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,46.97,52.66,8,1,11,14-35-14
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,52.37,25.81,5,10,33,DAP
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,48.77,42.61,20,0,27,28-28
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,57.9,28.78,32,0,2,14-35-14
North,Sandy,Maize,176.6152114915322,23.0,False,True,Cloudy,76,1.8917036199393704,55.69,59.61,9,2,18,10-26-26
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,73.7,57.78,39,4,2,20-20
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,59.48,61.29,3,5,30,14-35-14
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,61.19,31.95,20,3,16,DAP
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,60.07,27.77,17,4,23,10-26-26
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,54.12,42.26,26,0,18,10-26-26
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,57.72,46.52,42,0,0,20-20
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,66.58,57.85,18,0,36,28-28
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,64.59,64.54,7,11,18,Urea
East,Sandy,Maize,585.5928733464552,34.0,False,False,Cloudy,94,2.8436126565752637,58.31,46.39,36,0,0,28-28
East,Sandy,Cotton,265.1643462876867,35.0,True,True,Sunny,148,4.0454945390976205,67.7,66.68,13,0,13,DAP
East,Sandy,Cotton,265.1643462876867,35.0,True,True,Sunny,148,4.0454945390976205,70.42,24.42,19,2,24,28-28
East,Sandy,Cotton,265.1643462876867,35.0,True,True,Sunny,148,4.0454945390976205,63.37,43.28,8,12,27,17-17-17
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,52.62,22.27,8,1,43,17-17-17
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,63.42,24.65,13,1,42,17-17-17
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,57.87,57.72,36,0,2,14-35-14
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,59.25,36.27,36,0,0,10-26-26
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,53.99,20.0,12,14,12,17-17-17
South,Sandy,Cotton,856.4122157,26.0,False,False,Sunny,66,4.333794134837058,61.18,44.59,37,0,3,14-35-14
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,68.94,67.37,15,0,33,20-20
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,72.52,37.15,10,0,41,17-17-17
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,71.08,29.01,35,0,0,10-26-26
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,62.37,45.01,8,0,43,10-26-26
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,53.01,45.88,1,18,14,DAP
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,55.77,44.43,16,0,10,14-35-14
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,62.28,57.46,12,0,44,28-28
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,65.32,46.1,12,15,21,17-17-17
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,63.72,35.8,16,4,40,DAP
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,75.71,34.53,13,0,17,14-35-14
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,71.13,36.11,10,0,35,28-28
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,50.95,43.98,42,3,0,DAP
East,Sandy,Barley,554.9759448982768,32.0,True,True,Cloudy,105,6.265299134339586,58.24,59.48,10,22,22,10-26-26
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,54.0,47.0,5,18,15,10-26-26
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,50.46,25.38,18,1,36,Urea
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,54.32,35.97,14,3,43,10-26-26
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,49.43,44.67,3,0,14,17-17-17
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,68.97,38.11,35,1,1,20-20
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,65.85,51.02,11,6,19,20-20
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,53.52,39.93,22,0,20,28-28
East,Sandy,Barley,704.1187380094204,28.0,True,False,Rainy,82,5.527805392568335,44.12,38.64,38,3,1,20-20
North,Sandy,Cotton,937.000340255444,24.0,False,False,Sunny,66,4.724100171405877,56.8,34.97,23,1,15,14-35-14
North,Sandy,Cotton,937.000340255444,24.0,False,False,Sunny,66,4.724100171405877,58.67,52.83,16,2,39,Urea
North,Sandy,Cotton,937.000340255444,24.0,False,False,Sunny,66,4.724100171405877,56.1,31.14,40,0,1,10-26-26
North,Sandy,Cotton,937.000340255444,24.0,False,False,Sunny,66,4.724100171405877,59.41,55.3,0,15,10,14-35-14
North,Sandy,Cotton,937.000340255444,24.0,False,False,Sunny,66,4.724100171405877,45.65,30.81,38,0,0,20-20
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,57.16,39.48,26,4,24,17-17-17
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,58.34,39.98,26,0,23,17-17-17
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,55.38,49.19,5,0,17,10-26-26
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,69.67,48.66,23,3,19,Urea
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,64.75,49.95,45,0,0,10-26-26
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,66.51,62.55,13,3,38,20-20
West,Sandy,Cotton,182.0201540983881,34.0,False,True,Sunny,134,3.020402649233209,50.64,63.2,9,5,28,DAP
East,Sandy,Barley,355.6097922315889,38.0,False,True,Cloudy,122,3.4561591989632388,77.51,43.0,40,4,0,DAP
East,Sandy,Barley,355.6097922315889,38.0,False,True,Cloudy,122,3.4561591989632388,70.77,25.82,20,0,22,Urea
East,Sandy,Barley,355.6097922315889,38.0,False,True,Cloudy,122,3.4561591989632388,73.81,59.76,41,0,1,Urea
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,70.37,55.46,24,0,17,17-17-17
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,68.84,58.57,10,7,28,DAP
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,58.19,38.52,41,0,0,20-20
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,68.75,64.77,7,11,30,28-28
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,64.13,34.63,13,1,9,10-26-26
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,59.23,50.06,9,7,28,17-17-17
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,70.92,63.58,18,0,42,17-17-17
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,72.21,25.55,3,2,29,14-35-14
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,52.85,22.87,40,3,1,10-26-26
East,Sandy,Cotton,377.2036954470816,33.0,False,False,Cloudy,93,2.7336195346121155,70.5,42.98,7,4,32,20-20
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,53.18,50.78,21,3,17,Urea
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,47.81,36.46,11,5,26,14-35-14
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,66.45,25.05,43,0,0,Urea
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,61.45,49.19,20,3,22,DAP
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,66.97,35.57,16,0,39,28-28
East,Sandy,Cotton,543.5726234597882,32.0,False,True,Rainy,139,3.913327470312229,64.95,55.13,16,0,10,20-20
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,73.78,36.5,1,17,16,Urea
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,61.46,58.5,7,9,29,14-35-14
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,52.77,67.32,14,0,38,Urea
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,59.29,33.73,10,9,25,14-35-14
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,61.49,52.7,22,3,17,10-26-26
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,61.52,47.27,14,16,23,Urea
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,60.71,42.68,4,13,24,20-20
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,56.52,62.76,10,0,36,Urea
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,69.64,45.76,8,9,13,17-17-17
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,68.78,37.84,38,1,0,10-26-26
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,74.54,32.4,7,3,32,Urea
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,58.32,61.02,36,1,0,14-35-14
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,63.87,70.0,9,5,32,17-17-17
North,Sandy,Wheat,724.5936408487029,32.0,True,False,Sunny,106,6.3934634906419125,55.94,53.27,6,5,31,20-20
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,57.44,52.37,5,3,5,DAP
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,52.7,60.28,9,8,25,20-20
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,59.81,36.57,18,3,24,DAP
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,66.8,31.4,10,3,29,20-20
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,66.76,38.99,43,0,4,14-35-14
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,57.76,33.56,18,0,42,Urea
South,Sandy,Wheat,647.8097784280513,34.0,False,True,Rainy,140,5.488572721012297,55.99,29.3,24,0,24,28-28
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,57.71,38.36,9,4,18,28-28
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,68.23,37.36,11,0,9,28-28
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,72.26,70.0,3,6,26,14-35-14
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,52.42,35.68,22,0,13,DAP
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,53.02,26.39,12,2,27,10-26-26
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,56.5,51.85,8,0,11,17-17-17
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,66.87,53.32,11,10,15,28-28
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,69.13,35.08,5,17,19,14-35-14
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,59.47,45.25,13,0,40,17-17-17
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,66.53,58.15,10,9,18,14-35-14
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,73.57,53.83,4,0,17,Urea
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,58.67,46.57,14,0,9,20-20
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,68.25,36.56,5,3,29,Urea
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,67.95,35.69,20,0,18,DAP
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,44.38,31.72,16,0,14,20-20
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,51.96,42.72,23,1,22,DAP
North,Sandy,Wheat,458.4499106696611,30.0,False,False,Cloudy,61,3.051509330787275,57.1,59.57,10,4,5,DAP
South,Sandy,Wheat,137.08773876559565,25.0,True,True,Rainy,114,3.874804515381701,55.37,65.56,9,4,12,28-28
South,Sandy,Wheat,137.08773876559565,25.0,True,True,Rainy,114,3.874804515381701,61.44,49.36,43,0,3,DAP
South,Sandy,Wheat,137.08773876559565,25.0,True,True,Rainy,114,3.874804515381701,64.48,52.92,16,0,8,14-35-14
South,Sandy,Wheat,137.08773876559565,25.0,True,True,Rainy,114,3.874804515381701,54.12,31.81,38,4,0,28-28
South,Sandy,Wheat,137.08773876559565,25.0,True,True,Rainy,114,3.874804515381701,48.3,60.18,13,2,11,28-28
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,53.18,50.78,21,3,17,Urea
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,47.81,36.46,11,5,26,14-35-14
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,66.45,25.05,43,0,0,Urea
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,61.45,49.19,20,3,22,DAP
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,66.97,35.57,16,0,39,28-28
South,Sandy,Cotton,695.0985567420751,32.0,False,True,Cloudy,76,5.094950013689954,64.95,55.13,16,0,10,20-20
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,52.0,38.0,37,0,0,Urea
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,52.0,44.0,23,0,20,28-28
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,55.37,59.34,11,1,12,20-20
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,65.69,55.2,7,7,32,10-26-26
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,51.89,45.51,28,4,21,14-35-14
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,52.53,60.62,9,9,33,DAP
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,53.65,56.71,36,3,0,14-35-14
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,65.45,48.14,16,11,14,20-20
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,63.11,41.43,36,0,1,10-26-26
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,48.06,41.76,37,0,0,14-35-14
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,65.58,44.9,27,0,20,Urea
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,63.95,63.21,10,3,31,DAP
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,46.63,42.08,8,17,19,17-17-17
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,50.62,55.85,10,6,27,DAP
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,52.55,41.35,7,0,46,17-17-17
South,Sandy,Maize,568.3921085647823,26.0,False,True,Rainy,111,5.129292734256081,57.83,37.34,38,0,0,14-35-14
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,57.71,38.36,9,4,18,28-28
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,68.23,37.36,11,0,9,28-28
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,72.26,70.0,3,6,26,14-35-14
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,52.42,35.68,22,0,13,DAP
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,53.02,26.39,12,2,27,10-26-26
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,56.5,51.85,8,0,11,17-17-17
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,66.87,53.32,11,10,15,28-28
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,69.13,35.08,5,17,19,14-35-14
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,59.47,45.25,13,0,40,17-17-17
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,66.53,58.15,10,9,18,14-35-14
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,73.57,53.83,4,0,17,Urea
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,58.67,46.57,14,0,9,20-20
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,68.25,36.56,5,3,29,Urea
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,67.95,35.69,20,0,18,DAP
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,44.38,31.72,16,0,14,20-20
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,51.96,42.72,23,1,22,DAP
West,Sandy,Wheat,417.6008300013286,30.0,True,True,Sunny,136,4.098492529938089,57.1,59.57,10,4,5,DAP
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,54.0,25.0,9,10,30,14-35-14
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,61.78,47.46,35,0,0,14-35-14
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,61.58,39.06,39,3,0,Urea
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,42.07,47.05,35,0,1,20-20
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,69.82,63.0,6,7,28,10-26-26
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,63.35,70.0,13,14,17,Urea
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,67.18,30.09,8,0,18,20-20
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,48.4,57.89,16,0,30,10-26-26
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,52.41,56.61,9,13,29,17-17-17
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,63.35,51.28,12,2,31,Urea
South,Sandy,Maize,416.91076109809,28.0,False,True,Rainy,114,3.171850291021007,46.44,53.68,21,0,18,14-35-14
South,Sandy,Wheat,684.5363650895441,27.0,False,False,Sunny,108,3.860137066622755,68.62,46.27,9,0,39,DAP
South,Sandy,Wheat,684.5363650895441,27.0,False,False,Sunny,108,3.860137066622755,47.55,65.62,40,0,0,17-17-17
South,Sandy,Wheat,684.5363650895441,27.0,False,False,Sunny,108,3.860137066622755,62.14,37.45,21,0,19,10-26-26
